EDR3Name RA DEC Plx e_Plx pmRA e_pmRA pmDE e_pmDE Gmag BP-RP e_Gmag e_BP-RP sel memb_probs
1527 272.6504918 -31.79896585 -0.614344986 0.4674421 -2.951403025 0.6535177 -7.288259887 0.47426364 19.51123 1.5501728 0.005008783 0.095914937 -1 0.0
1528 272.6508048 -31.79939065 0.495282658 0.6183208 2.293549797 0.5738361 -2.742462649 0.43550172 19.590609 1.6795158 0.008309599 0.008633026 -1 0.0
1529 272.6527178 -31.79860785 -0.867763481 0.45543152 -3.427727947 0.6374956 -7.61550242 0.4339891 19.58065 1.2427464 0.005824851 0.090961046 -1 0.0
1530 272.6544089 -31.80169943 -0.05105347 0.6829297 -3.061361521 0.7233702 -0.792839816 0.42490175 19.491848 0.9295788 0.007631739 0.22118163 -1 0.0
1531 272.6509558 -31.8059126 -0.28462307 0.52747613 -3.392297168 0.53084433 -1.697297201 0.38986686 18.874828 1.4740505 0.003912223 0.046503024 -1 0.0
1532 272.6470896 -31.8082739 -0.391814966 0.3213711 -3.371165821 0.35867202 -1.954320816 0.25203103 19.076292 1.5550327 0.004957362 0.027258372 -1 0.0
1533 272.6444048 -31.80663053 0.107810055 0.22296715 -1.503056752 0.22217792 -0.497754857 0.15965135 18.472708 1.4717579 0.003639599 0.02465655 -1 0.0
1534 272.6441474 -31.80416864 1.318138286 0.1740092 -1.745439217 0.18753381 -5.195990505 0.13232604 16.172102 1.978509 0.001097211 0.004894463 -1 0.0
1535 272.6497887 -31.79755651 0.393268951 0.3686238 -4.151995431 0.41969576 -1.022529355 0.29228178 18.789585 1.243906 0.008175663 0.074875804 -1 0.0
1536 272.6490598 -31.8128711 4.602046011 1.0359777 -5.240631234 0.82741517 -1.758629166 0.6651401 19.55547 1.4573116 0.016275162 0.095735196 -1 0.0
1537 272.6472008 -31.81165177 0.259111596 0.18466337 -0.172055083 0.18741842 -0.482311634 0.13637091 17.868979 1.2147255 0.001800764 0.022049632 -1 0.0
1538 272.6470184 -31.80792869 0.192147055 0.050100304 1.343303353 0.057708614 -1.152684078 0.038988743 15.932682 1.8203917 0.000794945 0.002336165 -1 0.0
1539 272.6545854 -31.8006333 -0.377638524 0.29200542 -2.280841888 0.304122 -5.480774761 0.20991325 18.884598 1.6779594 0.00286418 0.037110853 -1 0.0
1540 272.6481208 -31.80284914 3.469681388 0.66784805 -5.815074119 0.79539883 -5.14986217 0.54458815 19.277994 1.293375 0.008561999 0.030919393 -1 0.0
1541 272.6486668 -31.80181499 0.115566262 0.12870394 -1.59140875 0.14258364 -7.784962121 0.10267508 17.537704 1.5724983 0.001244709 0.015699472 -1 0.0
1542 272.6464637 -31.80148522 0.417038425 0.3482278 -1.596532521 0.39732805 -6.25764649 0.27993387 19.207125 1.5724449 0.003639835 0.04245263 -1 0.0
1543 272.6468843 -31.80030199 -0.238100664 0.73554856 0.155788861 0.8406735 -5.36050577 0.6008417 19.326653 1.5566177 0.008100355 0.084044855 -1 0.0
1544 272.6426 -31.80374711 -1.425183136 0.7767772 -1.899059107 0.8181616 -6.330276463 0.5797147 18.3429 1.2814445 0.006082728 0.018795306 -1 0.0
1545 272.6494455 -31.79729758 -0.895022142 0.34563863 -2.399115538 0.34553567 -2.68511339 0.25101167 18.765911 1.568449 0.005318871 0.05967019 -1 0.0
1546 272.6467635 -31.79848788 -0.40315779 0.09348114 -2.856646042 0.098240204 -9.767999761 0.069344565 16.187431 1.5487003 0.000828894 0.004885124 -1 0.0
1547 272.6477054 -31.7978329 2.114725256 0.46937352 -4.808840596 0.47996354 -4.757119081 0.3499047 19.350136 1.4998779 0.009001923 0.068352708 -1 0.0
1548 272.6389217 -31.80523954 -0.905734844 0.5077825 -3.693457115 0.59736806 -3.296385849 0.37890688 19.56486 1.4909306 0.004655895 0.104084707 -1 0.0
1549 272.6426504 -31.80144869 -0.475997756 0.33319592 -4.8602401 0.34087157 -4.98696232 0.24916272 18.26555 1.6142998 0.007734208 0.010735145 -1 0.0
1550 272.64349 -31.80054591 5.49830315 0.7315388 -2.226384304 0.85151577 -9.047556011 0.6130755 19.32814 1.7612133 0.019492129 0.072223613 -1 0.0
1551 272.6455857 -31.79832347 -0.192366129 0.13777651 -4.344314095 0.15356708 -2.974110182 0.10974974 17.17331 1.2118797 0.001839428 0.008339516 -1 0.0
1552 272.6485428 -31.79561847 0.087098523 0.22532095 -3.656345003 0.23554754 -3.33248153 0.17660414 18.739964 1.47822 0.002289594 0.027903038 -1 0.0
1553 272.6441759 -31.79918941 -0.001604647 0.07587567 -0.848227679 0.08253843 -6.152907453 0.05832077 16.42631 1.608182 0.001334523 0.004617197 -1 0.0
1554 272.647166 -31.79533559 -0.518186605 0.15949337 0.08340853 0.17343493 -4.945568121 0.12456704 17.278769 1.5357933 0.003073897 0.011672935 -1 0.0
1555 272.6379786 -31.80317387 0.07358503 0.07108607 -4.17060805 0.07664869 -7.769236467 0.055551033 16.755161 1.7901278 0.000770408 0.003959909 -1 0.0
1556 272.6494952 -31.80576289 0.507211817 0.783481 0.669581307 0.68600816 -6.494831325 0.5562825 19.48428 1.562891 0.011527732 0.03651918 -1 0.0
1557 272.6424206 -31.80796193 0.801148939 0.2641149 -1.451676287 0.26085687 -2.067420086 0.19726442 18.411152 1.2592812 0.006426314 0.020453376 -1 0.0
1558 272.6271366 -31.80879521 0.059699227 0.043969944 -8.14792406 0.04767737 -5.198812912 0.03322087 15.690489 1.7741251 0.000519146 0.00171699 -1 0.0
1559 272.630506 -31.80682518 0.125774392 0.04757817 -3.861021104 0.051164012 -1.88466418 0.035541408 15.889433 1.5235701 0.000445229 0.001421354 -1 0.0
1560 272.6252504 -31.79544539 0.652310203 0.028241567 -2.435204308 0.03368792 -5.036872398 0.02437192 14.359542 0.9696932 0.000236261 0.00114834 -1 0.0
1561 272.6216875 -31.81099952 0.194786273 0.07404493 1.197671504 0.08613687 -4.93158011 0.059494305 16.48722 1.6757307 0.00082314 0.002683473 -1 0.0
1562 272.6354296 -31.80412613 0.212970974 0.099635504 -1.268087514 0.11195402 -1.37851111 0.078370444 17.15857 1.544838 0.001252914 0.009572148 -1 0.0
1563 272.6242496 -31.8039502 0.398170008 0.23897056 -2.954237028 0.249678 -3.382699087 0.18634234 18.417482 1.2301464 0.003999738 0.038786922 -1 0.0
1564 272.6293548 -31.79900056 -0.090943673 0.41141954 -1.638008443 0.43190563 -0.55363395 0.3218629 19.246515 1.4019814 0.004014765 0.04200038 -1 0.0
1565 272.6207919 -31.80460941 -5.429001263 1.0512972 2.174727608 1.0405359 -8.826758655 0.7519593 18.512373 1.2661438 0.008986558 0.030116817 -1 0.0
1566 272.6178059 -31.80132529 0.43052171 0.16523628 -0.720854745 0.17737567 -3.925446647 0.12383284 18.04818 1.2116413 0.001512754 0.014756157 -1 0.0
1567 272.6242369 -31.79939654 0.083851371 0.18920994 -4.76333265 0.19523099 -4.587278402 0.14379814 18.472622 1.1477184 0.001877267 0.029375703 -1 0.0
1568 272.6293523 -31.81016963 -0.940856753 0.42112914 -3.389121392 0.4234153 -8.141285781 0.3163074 19.13537 1.6233368 0.005653375 0.03141489 -1 0.0
1569 272.6179035 -31.80424811 0.076536252 0.12932815 -0.555650289 0.1409997 -4.368269204 0.100382 17.573736 1.4051723 0.001385315 0.010768395 -1 0.0
1570 272.6303961 -31.80328289 0.652508254 0.12751563 -1.438421349 0.13799949 -4.117414146 0.09576538 16.521614 1.0662661 0.001578757 0.004028393 -1 0.0
1571 272.6271296 -31.81154313 -0.042283149 0.32874265 1.167918323 0.33687848 -7.687109953 0.24230956 18.264526 1.3697891 0.006446848 0.010257987 -1 0.0
1572 272.6277619 -31.81048204 0.326469885 0.106519766 1.476500677 0.12011559 1.828403495 0.08474787 17.477987 1.1376343 0.001124269 0.007788633 -1 0.0
1573 272.6190958 -31.8082076 0.817502417 0.2707952 0.459895188 0.2978155 2.147258588 0.22455043 19.02574 2.1081066 0.002735643 0.029251634 -1 0.0
1574 272.6208558 -31.8050546 0.197015246 0.3494073 1.211396767 0.37335423 -5.678625006 0.25951105 18.949493 1.5220127 0.006396645 0.050718019 -1 0.0
1575 272.6220804 -31.80902612 -0.6575789 0.25931576 -2.984626198 0.26301405 -7.505081723 0.19315027 18.513346 1.4814014 0.004441576 0.030196219 -1 0.0
1576 272.6185701 -31.80123948 0.002468427 0.26965255 -2.038682587 0.3057295 -7.459245162 0.19092162 18.678642 1.4488087 0.004721326 0.042579917 -1 0.0
1577 272.6233792 -31.81184785 -1.07563939 0.35043707 -0.209162317 0.36295316 -1.537797122 0.26639795 19.017767 1.372467 0.003858939 0.031422072 -1 0.0
1578 272.6251869 -31.80859614 0.243628317 0.16985735 -0.839053294 0.18174456 -4.073417548 0.14247088 18.265 1.2580757 0.001893848 0.017755714 -1 0.0
1579 272.6268305 -31.80709088 -0.33191493 0.2456034 -2.167177263 0.2534797 -6.123985059 0.18682058 18.83292 1.562891 0.002562703 0.03584109 -1 0.0
1580 272.6273559 -31.80611648 0.021935768 0.17195593 -6.223375349 0.17341 -2.690310024 0.124546446 18.137459 1.451807 0.001732938 0.022823267 -1 0.0
1581 272.6279378 -31.80915655 0.772302288 0.6984169 0.170462902 0.76825106 -0.312469538 0.54203063 18.15696 1.3079758 0.010443586 0.013991467 -1 0.0
1582 272.6305484 -31.80958225 0.360472701 0.20493503 2.043000844 0.21190739 0.279135822 0.15003395 18.424267 1.3498173 0.003421688 0.020868452 -1 0.0
1583 272.6310266 -31.80594639 0.392237399 0.27682942 -4.288256099 0.28943157 -2.12446838 0.20590514 18.98639 1.4027481 0.002769963 0.026159429 -1 0.0
1584 272.6333392 -31.80357581 0.022995455 0.23497859 -3.439846383 0.24775498 -5.165307055 0.17334916 18.670729 1.2841682 0.003696895 0.043245672 -1 0.0
1585 272.6191144 -31.80364722 1.700291068 1.0329705 -2.319502306 1.3012753 -6.824720693 0.9147286 19.497612 1.6501637 0.007699492 0.021284109 -1 0.0
1586 272.6200981 -31.80762583 3.583989483 1.1125308 -7.011807483 1.0389998 0.177327923 0.70966446 19.405174 1.4551601 0.012451675 0.050522359 -1 0.0
1587 272.6210028 -31.80346403 -1.063878299 0.7731407 -4.252051845 0.8083794 -3.300800198 0.5518185 19.14595 1.3680725 0.007570303 0.065207626 -1 0.0
1588 272.6219348 -31.80757069 0.180336277 0.22192372 -1.807219524 0.23396607 0.288253602 0.17171964 18.36251 1.3920326 0.002720258 0.018318157 -1 0.0
1589 272.6230667 -31.80819264 -3.000733269 0.54752326 -2.595958396 0.558222 -3.214491981 0.3627756 19.287678 1.4274788 0.01436044 0.091443463 -1 0.0
1590 272.6238162 -31.81041508 -0.491221464 0.57608646 -4.727738015 0.58464557 -1.26496097 0.45343208 19.605854 1.4336166 0.005659992 0.038630337 -1 0.0
1591 272.6255958 -31.81435085 1.006357535 0.5034282 6.055642208 0.4930165 -2.208294161 0.35702577 19.268381 1.3713989 0.006265912 0.08986907 -1 0.0
1592 272.6205847 -31.80015698 0.244576544 0.35763425 -0.119955348 0.39934435 -5.655065592 0.29627416 18.906448 1.261797 0.003110732 0.029122273 -1 0.0
1593 272.6217385 -31.80145651 -0.173237623 0.7646575 0.092904093 0.80379844 -6.743158175 0.54139906 19.266222 1.5827827 0.007352183 0.061292994 -1 0.0
1594 272.625701 -31.80954952 0.531847387 0.38117114 -2.008705482 0.4329334 -6.42440397 0.3190707 19.300995 1.5028381 0.003612984 0.042052579 -1 0.0
1595 272.626125 -31.81156636 -0.312443872 0.30554143 -0.107894935 0.3214083 -5.117256755 0.23130912 19.129784 1.3048706 0.00307426 0.031417929 -1 0.0
1596 272.6278234 -31.8035408 0.89703059 0.19450743 -1.917451707 0.20204471 -2.075890787 0.14376661 17.903538 1.5014744 0.005310088 0.015313424 -1 0.0
1597 272.6279439 -31.80753755 0.462750179 0.3263108 -2.679866593 0.35985228 0.332669287 0.2783665 18.992746 1.2696686 0.012656993 0.03136073 -1 0.0
1598 272.6281471 -31.80791141 -1.717871048 0.5111405 1.750456319 0.5815084 -7.725001902 0.37338883 19.350918 1.1061611 0.018678361 0.120323448 -1 0.0
1599 272.6288572 -31.81152182 -0.108150086 0.3816272 -5.238434876 0.45044357 -8.089518722 0.30690154 19.282055 1.0210419 0.003826183 0.047859058 -1 0.0
1600 272.629329 -31.8089952 -0.376784993 0.52807695 -3.093883168 0.6158656 -5.379081125 0.4185983 19.533699 1.41922 0.005203107 0.041619728 -1 0.0
1601 272.6300871 -31.81071553 0.186231774 0.4203529 -5.364892502 0.45510617 -5.41745068 0.3294629 19.238264 1.2370186 0.004112025 0.01312565 -1 0.0
1602 272.6309263 -31.8077028 1.224353706 0.77069956 -5.673700975 0.71668 -4.333735736 0.59269196 19.55293 1.3610954 0.006621865 0.023765232 -1 0.0
1603 272.6324087 -31.80408698 0.690171096 0.47929037 -4.666182159 0.5424729 -8.993768037 0.38377574 19.383066 1.4046993 0.007623468 0.020441496 -1 0.0
1604 272.6245481 -31.79449163 0.903254522 0.26191625 -1.04601867 0.29039794 -4.675687139 0.20915583 18.315023 1.4885387 0.004208323 0.018666952 -1 0.0
1605 272.6263878 -31.81320929 0.412239594 0.2947202 -5.166628261 0.3071232 -8.081335696 0.21203145 18.698755 1.4910927 0.003799 0.011271474 -1 0.0
1606 272.636276 -31.80491225 0.012230434 0.061444968 -3.886754374 0.06643023 -7.212608445 0.04768113 16.009985 1.6888456 0.000908186 0.016210559 -1 0.0
1607 272.6256536 -31.80352809 -0.54294431 0.23859058 1.874992264 0.25203267 -7.024624583 0.19328551 18.65522 1.253746 0.003029014 0.017553828 -1 0.0
1608 272.6285394 -31.80382901 -1.12041558 0.36481997 -1.040761207 0.37553307 -4.4157335 0.2761342 18.894068 1.6682796 0.004325738 0.059383165 -1 0.0
1609 272.6249141 -31.80217261 1.983985884 1.0611881 8.181120676 0.9949648 -11.40673982 0.7331265 18.915194 1.4961224 0.012792692 0.034845525 -1 0.0
1610 272.6272584 -31.79726089 -1.009739636 0.33346072 -0.682190854 0.35515395 -4.431934502 0.26306286 19.039038 1.694418 0.004221375 0.084538774 -1 0.0
1611 272.6273989 -31.80040616 0.203721563 0.35086516 -5.096450217 0.35572416 -4.60106517 0.26310146 19.164589 1.3119545 0.003557377 0.054059957 -1 0.0
1612 272.6332596 -31.80090346 -0.553686789 0.38454047 1.635463609 0.45333612 -2.786742235 0.31890106 19.139788 1.5807095 0.00431578 0.098504603 -1 0.0
1613 272.6272157 -31.80211021 1.730644607 0.5011311 -3.774250156 0.7654333 -7.618325966 0.5360142 19.592081 1.6030102 0.006263537 0.101839184 -1 0.0
1614 272.6288445 -31.80441507 0.58965489 0.22200719 -2.16658656 0.24013796 -6.552288795 0.17086916 17.788134 1.4033604 0.002914003 0.011668438 -1 0.0
1615 272.6277982 -31.80505724 0.037164328 0.059512742 -1.579818891 0.062457617 -9.489683223 0.04377176 16.35353 1.5520344 0.000627716 0.003800264 -1 0.0
1616 272.6214432 -31.80936939 0.072088094 0.30994546 -2.933218502 0.31338006 -7.269146834 0.2190404 18.514278 1.4759789 0.003221062 0.037181663 -1 0.0
1617 272.6227604 -31.803302 0.495743142 0.27407986 -4.221289798 0.28362864 -3.311335823 0.20801798 19.036837 1.3652325 0.002906565 0.043089349 -1 0.0
1618 272.6182061 -31.80341057 0.079534612 0.17623244 -0.826283946 0.17321062 -2.010139385 0.124617435 16.574661 1.6883917 0.002662358 0.010233653 -1 0.0
1619 272.6217356 -31.79957382 0.384579368 0.12955417 -0.641497021 0.14503704 -2.879265238 0.1023464 17.632896 1.4041233 0.001787484 0.010824863 -1 0.0
1620 272.6158465 -31.80486403 0.145519485 0.20464803 -5.762093415 0.2201718 -5.262518641 0.15514855 18.51281 1.4257717 0.002359981 0.034736884 -1 0.0
1621 272.623084 -31.79687168 0.528231162 0.15003505 -7.841813592 0.18252106 0.194677855 0.14034228 17.929298 1.2965889 0.003027644 0.016260274 -1 0.0
1622 272.6281243 -31.79879079 0.323741198 0.47375336 -4.593511078 0.63528156 -5.990862474 0.4982253 19.44856 1.9851704 0.005608932 0.110567641 -1 0.0
1623 272.6278117 -31.81262155 0.310499223 0.16857903 -2.727882652 0.18613009 -1.364683987 0.13235728 17.511057 1.4092388 0.002672114 0.008076129 -1 0.0
1624 272.6319635 -31.80729949 0.278682056 0.43434384 -2.569930601 0.50459075 -6.711550211 0.3683111 19.493628 1.1195793 0.004458879 0.058865831 -1 0.0
1625 272.6307421 -31.80442665 0.367897714 0.22776794 -1.606390602 0.23000178 -3.298415945 0.17329903 18.548143 1.2269325 0.002247284 0.018204701 -1 0.0
1626 272.6238735 -31.80914945 2.413376355 1.5634127 -3.108727062 1.2592665 -8.318940789 0.8043344 19.406433 1.608572 0.017980783 0.062074671 -1 0.0
1627 272.6244707 -31.8086704 0.726898637 0.2510414 -0.354708641 0.28012326 -2.944969837 0.19595687 17.601927 1.3108101 0.004102719 0.019683487 -1 0.0
1628 272.6296261 -31.80413556 -0.522654404 0.19664714 -2.068079102 0.19925366 -6.440802926 0.1471999 18.398829 1.4439449 0.002038648 0.03274011 -1 0.0
1629 272.626018 -31.80634304 0.611295222 0.3721736 -3.432570145 0.43773368 -2.953620116 0.3075644 19.33612 1.4315739 0.003787132 0.048274922 -1 0.0
1630 272.6302108 -31.80247213 -0.934390949 0.40009528 -0.808677512 0.45754603 -4.722463302 0.329164 19.115252 0.8790798 0.005720335 0.10961369 -1 0.0
1631 272.6269895 -31.80496886 0.469059644 0.2457035 -4.034995451 0.2573052 -7.529350492 0.1906466 18.82513 1.3149452 0.003164144 0.036814454 -1 0.0
1632 272.6237158 -31.8075402 4.436841672 0.6815108 -2.554778031 0.682106 -6.476060731 0.49073586 18.20965 1.3895931 0.007268625 0.014653517 -1 0.0
1633 272.6245324 -31.80613883 0.014803308 0.090531506 -2.623413514 0.09519461 -5.280510428 0.06688256 16.627792 1.5116854 0.001236498 0.006429666 -1 0.0
1634 272.6257831 -31.80468086 -1.059942924 0.4573741 -4.492038312 0.5207859 -5.947438641 0.3604176 19.330229 1.22262 0.006850272 0.06953426 -1 0.0
1635 272.620055 -31.80941774 0.501017722 0.046407208 -2.525677261 0.049807798 2.399133899 0.034470625 15.814496 0.9443188 0.000479448 0.003584162 -1 0.0
1636 272.6254119 -31.80091125 0.171883116 0.048524752 -1.377866133 0.052444294 -2.957193453 0.0362561 15.932349 1.2524796 0.000619507 0.008413429 -1 0.0
1637 272.6218588 -31.80375606 0.159590414 0.20623961 1.974109966 0.22175387 -9.042505661 0.1641541 18.441095 1.3669662 0.003552336 0.022259487 -1 0.0
1638 272.625584 -31.7999929 0.923850687 0.8913472 -5.460934266 1.0101674 -4.882364618 0.64106077 19.832348 1.6282043 0.01313268 0.164259523 -1 0.0
1639 272.6183528 -31.80628397 0.653325162 0.18708399 2.34354884 0.19246092 2.423490821 0.13424598 16.79432 1.0652409 0.002543219 0.005670803 -1 0.0
1640 272.6273487 -31.79615301 0.17364531 0.0359719 -1.064104211 0.04063861 -4.764917783 0.02722673 14.927717 1.7438049 0.000720722 0.002585825 -1 0.0
1641 272.6190644 -31.80252372 1.536768403 0.28988677 -5.303327286 0.30115408 -6.840046827 0.21619281 18.808187 1.3924713 0.003713655 0.035699555 -1 0.0
1642 272.6250275 -31.79645616 0.532444141 0.19531597 -4.359861552 0.20632564 -7.550603639 0.14542687 18.28124 1.4833622 0.002224936 0.025664746 -1 0.0
1643 272.6227799 -31.79760182 0.132546179 0.028961679 -3.305867439 0.032431502 -2.655974211 0.021975895 14.402047 3.0983343 0.000754065 0.001558975 -1 0.0
1644 272.6195047 -31.80009072 0.271138266 0.21321578 -4.634004492 0.2348675 -6.69347016 0.17182596 18.60986 1.5451145 0.002149525 0.024578111 -1 0.0
1645 272.6206438 -31.80274721 0.12290776 0.5029735 -3.65896092 1.2616874 -8.055481322 0.76657826 19.309355 1.0876045 0.010205119 0.03963074 -1 0.0
1646 272.6346517 -31.7987647 0.314357916 0.16771173 -0.448175579 0.1731979 -0.297402635 0.12061424 15.488044 1.7895107 0.00142678 0.001647794 -1 0.0
1647 272.6311313 -31.79329172 0.076339637 0.03800986 -1.949792792 0.04109336 -7.603126971 0.028341455 15.301412 2.0624008 0.000659729 0.001830117 -1 0.0
1648 272.6308494 -31.79577185 -0.123948802 0.15243134 1.427148153 0.1554657 -2.118916544 0.11379759 17.978067 1.3353577 0.003069311 0.016814008 -1 0.0
1649 272.6358962 -31.79505121 0.334434098 0.12605207 -0.645754764 0.14172614 -1.305828185 0.10011194 17.655514 1.1985779 0.001253296 0.009042407 -1 0.0
1650 272.6403973 -31.79159219 0.795352208 0.041282296 2.696392392 0.046988126 -2.325161775 0.034560002 15.546161 1.0901899 0.000412702 0.001955449 -1 0.0
1651 272.6315051 -31.79036838 0.111639356 0.05136357 -4.023325543 0.055166263 -7.570182542 0.038413063 16.05884 1.6504774 0.000619778 0.003029272 -1 0.0
1652 272.6370419 -31.78923657 0.028514587 0.07521666 -4.491054033 0.08031345 -6.787025494 0.05657836 16.622696 1.7122669 0.00073598 0.006651219 -1 0.0
1653 272.6437415 -31.79186227 0.187405486 0.100601025 -0.049697879 0.11337622 -4.904136613 0.082729094 17.329279 1.2585125 0.00104407 0.006717891 -1 0.0
1654 272.6286844 -31.7928731 0.294373023 0.20921694 -2.598540425 0.22056083 -3.758082551 0.15869623 18.536589 1.6625843 0.002540359 0.019989101 -1 0.0
1655 272.6320091 -31.79972656 -0.068759587 0.31741828 -5.349089224 0.3222482 -5.728249021 0.23824686 18.77478 1.1375256 0.003694469 0.049601331 -1 0.0
1656 272.6330993 -31.80040048 -2.801039582 0.947967 1.724268306 0.97988313 -11.24088283 0.6488831 19.253046 1.6709766 0.009721994 0.027979378 -1 0.0
1657 272.6366355 -31.7994683 1.14427575 0.14591354 -3.343906086 0.1538838 -4.279257413 0.11575432 17.984322 1.736803 0.001657399 0.017547543 -1 0.0
1658 272.6377127 -31.79757155 0.019759135 0.07042114 -3.145275131 0.07586536 -3.007384374 0.05448461 16.711521 1.7697277 0.000748686 0.004864766 -1 0.0
1659 272.6323494 -31.78888108 0.355513051 0.16253269 -0.648333214 0.18437412 -9.003682313 0.13031803 17.671556 1.2776642 0.002191073 0.012561571 -1 0.0
1660 272.6391206 -31.78544774 0.178003343 0.17668979 -5.395449749 0.1826028 -6.506343125 0.13667105 18.310678 1.4654922 0.001847722 0.025852035 -1 0.0
